genres,release_year,item_id,title,playtime_forever
Adventure,2015.0,326380.0,Mystery of Neuschwanstein,11.75
Simulation,2015.0,345750.0,Idol Hands,3.966666666666667
Indie,2015.0,350510.0,HassleHeart,0.41666666666666663
Indie,2015.0,349540.0,PeriAreion,94.35000000000001
Casual,2015.0,349060.0,Fruits Inc. Deluxe Pack,0.6333333333333333
Action,2015.0,349260.0,BlastZone 2,247.46666666666667
Casual,2011.0,338960.0,Rescue Team,3.85
Action,2015.0,341500.0,Camera Obscura,937.85
Adventure,2015.0,312790.0,Agarest: Generations of War 2,630.3666666666667
Adventure,2015.0,340470.0,You Are Not A Banana: Better Edition,128.68333333333334
Indie,2015.0,237350.0,Frozen Cortex,203.91666666666666
Action,2015.0,270450.0,Robot Roller-Derby Disco Dodgeball,3151.133333333333
Action,2015.0,333950.0,Medieval Engineers,4955.9
Action,2015.0,329130.0,Reassembly,5892.816666666667
Adventure,2015.0,279940.0,The Book of Unwritten Tales 2,275.3
Adventure,2015.0,345540.0,Inbetween Land,52.3
Adventure,2015.0,349780.0,Fatty Maze's Adventures,15.7
Action,1994.0,336060.0,Raptor: Call of The Shadows - 2015 Edition,33.63333333333333
Indie,2015.0,340950.0,Let There Be Life,0.0
Adventure,2015.0,323720.0,Decay: The Mare,225.41666666666666
Action,2015.0,298630.0,The Escapists,29394.933333333334
Action,2015.0,330370.0,Reload,3.783333333333333
Casual,2015.0,344270.0,InnerCube,0.5333333333333333
Action,2015.0,328760.0,SanctuaryRPG: Black Edition,728.8166666666667
Adventure,2014.0,342490.0,Shipwreck,28.75
Strategy,2014.0,340920.0,Siege of Turtle Enclave,1.6833333333333331
Adventure,2015.0,342450.0,Sword Daughter,115.28333333333333
Action,2015.0,340390.0,Abomination Tower,31.28333333333333
Adventure,2015.0,301920.0,War of the Human Tanks - ALTeR,129.93333333333334
Adventure,2015.0,321890.0,Aveyond 3-4: The Darkthrop Prophecy,0.0
Casual,2015.0,341820.0,Plush,0.26666666666666666
Adventure,2015.0,348790.0,Wooden Floor,0.6666666666666666
Adventure,2015.0,341750.0,A.V.,6.6
Action,2015.0,351420.0,Veteran Combat,0.06666666666666667
Casual,2012.0,350330.0,Call of the Ninja!,0.16666666666666666
Strategy,2015.0,345220.0,Agent Awesome,435.03333333333336
Action,2014.0,346180.0,David.,210.28333333333333
Action,2014.0,343320.0,StaudSoft's Synthetic World Beta,0.0
Strategy,2015.0,325610.0,Total War: ATTILA,67321.93333333333
Adventure,2015.0,350840.0,Bonetown - The Power of Death,0.0
Action,2015.0,273350.0,Evolve Stage 2,73850.9
Action,2015.0,345200.0,Tasty Blue,199.15
Racing,2015.0,273840.0,Stock Car Extreme,1019.0
Action,2015.0,336200.0,Starlaxis Supernova Edition,259.96666666666664
Action,2015.0,284910.0,Purgatory: War of the Damned,0.2833333333333333
Action,2014.0,349950.0,GunWorld,115.83333333333333
Indie,2015.0,335550.0,Cubicity,49.81666666666667
Casual,2015.0,346440.0,Musclecar Online,19.083333333333332
Action,2015.0,338890.0,Harold,0.85
Adventure,2015.0,320760.0,Tokyo School Life,252.23333333333332
Action,2015.0,285920.0,TerraTech,3345.0333333333333
Action,2015.0,335840.0,Goats on a Bridge,141.01666666666668
Action,2015.0,346290.0,Penumbra: Necrologue,98.10000000000001
Casual,2015.0,338550.0,Terra Lander,4.283333333333333
Adventure,2015.0,344790.0,Mystery Masters: Psycho Train Deluxe Edition,61.083333333333336
Indie,2015.0,346240.0,Ski Park Tycoon,1.25
Adventure,2015.0,335920.0,Ephemerid: A Musical Adventure,30.75
Action,2014.0,340380.0,Pizzarian,9.433333333333334
Action,2015.0,338190.0,Just Get Through,150.53333333333333
Action,2015.0,343020.0,MagNets,36.8
Action,2015.0,341860.0,SickBrick,126.0
Adventure,2015.0,340720.0,The Tiny Tale 2,38.1
Action,2015.0,340050.0,Survivalist,1395.3500000000001
Action,2014.0,341160.0,Steam Heroes,146.75
Adventure,2015.0,315810.0,eden*,1285.55
Indie,2015.0,297270.0,Exodus Wars: Fractured Empire,42.233333333333334
Action,2012.0,347030.0,The Bluecoats: North vs South,103.98333333333333
Adventure,2015.0,332630.0,The Guilt and the Shadow,2.216666666666667
Action,2015.0,346920.0,Undead Shadows,1.3333333333333335
Action,2015.0,341070.0,Stay Dead Evolution,88.0
Adventure,2015.0,324710.0,To Be or Not To Be,22.483333333333334
Action,2015.0,310510.0,Deathtrap,1575.2166666666667
Adventure,2015.0,346200.0,Drew and the Floating Labyrinth,60.68333333333334
Adventure,2015.0,348380.0,The Interview,5.483333333333333
Indie,2014.0,344340.0,Front Office Football Seven,154.51666666666665
Indie,2015.0,340210.0,Predestination,21.066666666666666
Indie,2015.0,338800.0,Seven Kingdoms 2 HD,15.116666666666667
Action,2015.0,348000.0,Datswer,0.03333333333333333
Action,2015.0,262960.0,Castle In The Darkness,192.83333333333331
Indie,2015.0,322030.0,Unlimited Escape,0.0
Video Production,2015.0,330070.0,VEGAS Movie Studio 13 Platinum - Steam Powered,5903.483333333334
Simulation,2015.0,313010.0,Cities XXL,685.55
Indie,2005.0,341390.0,Vulture for NetHack,142.73333333333332
Casual,2015.0,346210.0,Garden Rescue,5.25
Action,2015.0,347690.0,Natural Soccer,1.6500000000000001
Casual,2015.0,340070.0,Battle Ranch: Pigs vs Plants,368.78333333333336
Casual,2015.0,343360.0,Particula,1703.5666666666666
Racing,2013.0,273750.0,Formula Truck 2013,32.083333333333336
Adventure,2015.0,271990.0,Dreamscape,54.766666666666666
Casual,2015.0,346080.0,Astro Emporia,93.65
Action,2015.0,305660.0,Infect and Destroy,0.5333333333333334
Adventure,2014.0,284810.0,Nightmares from the Deep 3: Davy Jones,384.78333333333336
Adventure,2011.0,335660.0,CAFE 0 ~The Drowned Mermaid~,240.58333333333334
Adventure,2015.0,336730.0,Supreme League of Patriots - Episode 3: Ice Cold in Ellis,88.71666666666667
Action,2015.0,340440.0,Grand Class Melee 2,37.78333333333333
Adventure,2015.0,331760.0,Supreme League of Patriots,152.16666666666666
Adventure,2015.0,336710.0,Supreme League of Patriots - Episode 2: Patriot Frames,94.81666666666666
Indie,2015.0,279140.0,Making History: The Great War,1232.3833333333332
RPG,2015.0,282900.0,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,13510.15
Action,2015.0,319630.0,Life is Strange - Episode 1,28584.066666666666
Action,2015.0,333250.0,Forward to the Sky,91.26666666666667
Action,2015.0,262190.0,Zombeer,20.266666666666666
Action,2015.0,338260.0,Usagi Yojimbo: Way of the Ronin,0.0
Casual,2015.0,343250.0,Gene,0.05
Action,2014.0,334840.0,Drive to Hell,87.95
Free to Play,2015.0,335240.0,Transformice,16142.866666666667
Indie,2013.0,343370.0,SLAMMED!,46.03333333333333
Action,2015.0,259570.0,EDEN STAR,302.71666666666664
Action,2015.0,341530.0,Stardust Vanguards,139.18333333333334
Casual,2015.0,323020.0,Destructamundo,33.0
Action,2015.0,342230.0,Air Guardians,9.600000000000001
Indie,2015.0,346010.0,Besiege,45966.53333333333
Action,2015.0,214420.0,Gear Up,10036.283333333333
Indie,2015.0,346320.0,Streets of Chaos,2.6333333333333333
RPG,2015.0,297000.0,Heroes® of Might &amp; Magic® III - HD Edition,2831.4166666666665
Indie,2015.0,251490.0,Gravity Ghost,48.53333333333333
Adventure,2015.0,343830.0,Déjà Vu II: MacVenture Series,31.75
Adventure,2015.0,343810.0,The Uninvited: MacVenture Series,63.56666666666667
Adventure,2012.0,346250.0,The Old Tree,50.5
Adventure,2015.0,343800.0,Shadowgate: MacVenture Series,100.38333333333334
Adventure,2015.0,343820.0,Déjà Vu: MacVenture Series,47.91666666666667
Action,2012.0,341440.0,BANZAI PECAN: The Last Hope For the Young Century,85.68333333333334
Adventure,2015.0,312840.0,Fahrenheit: Indigo Prophecy Remastered,1148.4333333333334
Action,2015.0,239140.0,Dying Light,115082.11666666667
Indie,2015.0,274700.0,868-HACK,19.016666666666666
Action,2015.0,250420.0,8BitMMO,4054.85
Adventure,2015.0,316790.0,Grim Fandango Remastered,2963.15
Action,2015.0,346450.0,samurai_jazz,2.5833333333333335
Action,2015.0,335770.0,Tkl Online,0.39999999999999997
Casual,2015.0,346650.0,Break the Cube,0.23333333333333334
Action,2015.0,334140.0,Roche Fusion,8.450000000000001
Casual,2015.0,336020.0,Pahelika: Secret Legends,0.5166666666666667
Action,2017.0,345860.0,Super Galaxy Squadron EX Turbo,97.38333333333333
Indie,2015.0,337960.0,ClusterPuck 99,10.083333333333334
Action,2015.0,341470.0,Loot Hunter,103.98333333333333
Action,2015.0,329490.0,Phantom Breaker: Battle Grounds,857.55
Indie,2015.0,333730.0,Dark Gates,20.25
Action,2015.0,345280.0,Lost in a Forest,8.516666666666666
Free to Play,2015.0,327640.0,CaesarIA,283.01666666666665
Indie,2015.0,342860.0,Dark Quest,1.6666666666666665
Indie,2015.0,342500.0,Human Extinction Simulator,60.15
Action,2013.0,258050.0,Survivor Squad,910.0
Adventure,2015.0,336780.0,Pilot Brothers 3: Back Side of the Earth,0.0
Casual,2015.0,338060.0,Mahjong Pretty Girls Battle,191.31666666666666
Free to Play,2015.0,330000.0,Kingdoms CCG,212.38333333333333
Simulation,2010.0,337760.0,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,0.016666666666666666
Adventure,2015.0,297070.0,Nicolas Eymerich The Inquisitor Book II : The Village,0.0
Action,2015.0,259660.0,Void Destroyer,145.81666666666666
Action,2015.0,301910.0,Saints Row: Gat out of Hell,9250.25
Adventure,2015.0,332580.0,Mimpi,0.09999999999999999
Action,2015.0,336040.0,Combat Monsters,68.06666666666666
Adventure,2015.0,314830.0,Blackguards 2,362.96666666666664
RPG,2015.0,258910.0,Citizens of Earth,482.2166666666667
Action,2015.0,338000.0,Echoes+,231.68333333333334
Action,2015.0,335090.0,Goscurry,25.8
Action,2015.0,340480.0,Project Green Beat,0.8666666666666667
Action,2013.0,328670.0,Deer Hunt Legends,0.0
Adventure,2015.0,338050.0,Anoxemia,745.45
Casual,2015.0,340200.0,Bloop,32.66666666666667
Adventure,2013.0,343270.0,Disillusions Manga Horror,218.33333333333334
Adventure,2011.0,337940.0,X-note,240.6
Adventure,2015.0,340310.0,Teddy Floppy Ear - Kayaking,328.93333333333334
Racing,2015.0,317080.0,MotorSport Revolution,2.55
Adventure,2014.0,333390.0,Tales of Aravorn: Seasons Of The Wolf,122.7
Adventure,2015.0,320610.0,Questerium: Sinister Trinity HD Collector's Edition,13.5
Action,2015.0,314150.0,Double Dragon Trilogy,131.76666666666665
Indie,2015.0,342610.0,HyperRogue,113.35
Adventure,2015.0,339470.0,Retention,371.56666666666666
Indie,2015.0,341700.0,Cahors Sunset,2.7333333333333334
Action,2015.0,333330.0,Song of the Myrne: What Lies Beneath,69.58333333333333
Adventure,2012.0,342360.0,Train of Afterlife,119.33333333333333
Indie,2014.0,340800.0,Unhack,247.88333333333333
Casual,2015.0,318260.0,Supreme: Pizza Empire,25.6
Strategy,2015.0,335940.0,Mech Marines: Steel March,4.883333333333333
Adventure,2015.0,338110.0,Khaba,0.55
Indie,2015.0,340650.0,Elements: Soul of Fire,432.7833333333333
Action,2015.0,308440.0,Pushcat,58.1
Indie,2015.0,322900.0,"War, the Game",316.4
Action,2015.0,323450.0,Alphadia Genesis,98.63333333333333
RPG,2015.0,326670.0,Warhammer Quest,701.5833333333334
Free to Play,2013.0,306930.0,BattleSpace,2.1
Indie,2015.0,340400.0,Lucid Awakening 2,4.466666666666667
Action,2015.0,304910.0,Sky Gamblers: Storm Raiders,36.63333333333333
Action,2015.0,332500.0,GRAV,7779.3
Indie,2015.0,340280.0,Cubot,124.55
Adventure,2011.0,335690.0,dUpLicity ~Beyond the Lies~,235.98333333333332
Action,2013.0,339500.0,Blasted Fortress,25.2
Indie,2014.0,340600.0,The Depths of Tolagal,2.35
Action,2015.0,333660.0,Towers of Altrac - Epic Defense Battles,150.11666666666667
Action,2015.0,340630.0,Ninja Guy,8.233333333333334
Indie,2015.0,305940.0,Project AURA,405.6166666666667
Indie,2013.0,340880.0,Solar War,0.0
Action,2015.0,340460.0,Spartans Vs Zombies Defense,140.55
Adventure,2014.0,337880.0,One Late Night: Deadline,2.0833333333333335
Action,2014.0,339000.0,Ukrainian Ninja,102.2
Indie,2014.0,335100.0,Dwarf Tower,69.05
RPG,2018.0,339820.0,Starwalker,63.35
Action,2014.0,338840.0,Hollow's Land,0.0
Free to Play,2014.0,337410.0,Karos,51.3
Simulation,2013.0,337930.0,Nameless ~The one thing you must recall~,113.80000000000001
Adventure,2014.0,334980.0,Into Blue Valley,0.48333333333333334
Action,2014.0,303430.0,Roundabout,197.36666666666667
Indie,2014.0,333380.0,SilverQuest: Gaiden,0.8
Indie,2014.0,297470.0,Xsyon - Prelude,34.4
Indie,2014.0,338830.0,Star Nomad,0.0
Action,2014.0,336100.0,Rooster Teeth vs. Zombiens,71.96666666666667
Indie,2014.0,277850.0,Sportsfriends,69.55
Indie,2014.0,336280.0,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,236.9
Adventure,2014.0,326190.0,Alchemy Mysteries: Prague Legends,409.3666666666667
Indie,2014.0,322300.0,The Repopulation,449.98333333333335
Indie,2014.0,337150.0,Sentinels of the Multiverse,428.43333333333334
Adventure,2014.0,336760.0,Pilot Brothers,0.0
Action,2014.0,336610.0,Outcast 1.1,191.48333333333332
Casual,2014.0,336700.0,Elastrix,1241.1333333333332
Simulation,2006.0,314160.0,Microsoft Flight Simulator X: Steam Edition,22876.25
Indie,2014.0,334270.0,Star Traders: 4X Empires,33.15
Action,2014.0,323220.0,Vagante,1010.3833333333333
RPG,2014.0,312600.0,Rime Berta,69.41666666666667
Casual,2014.0,331610.0,Movie Studio Boss: The Sequel,75.7
Adventure,2014.0,333260.0,Marvin's Mittens,15.350000000000001
Indie,2014.0,335570.0,Back To Life 3,0.016666666666666666
Action,2014.0,222420.0,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,385.55
Casual,2014.0,337450.0,Dream Tale,0.05
Action,2014.0,336090.0,Sky Mercenaries,257.7
Casual,2014.0,320430.0,Ascension: Deckbuilding Game,17.85
Action,2014.0,325870.0,Clash of Puppets,83.93333333333334
Adventure,2014.0,331980.0,Last Inua,130.3
Action,2014.0,302570.0,Dangerous,0.35
Action,2014.0,257510.0,The Talos Principle,10566.183333333332
Action,2014.0,319140.0,Xeodrifter™,26.15
Animation &amp; Modeling,2014.0,321540.0,MODO indie,46.6
Action,2012.0,335330.0,Brick-Force,2793.4333333333334
Indie,2014.0,330620.0,It's A Wipe!,121.18333333333334
Action,2014.0,325150.0,Run or Die,97.93333333333334
Action,2014.0,294810.0,BlazBlue: Continuum Shift Extend,1924.8833333333334
Action,2014.0,336930.0,Redux: Dark Matters,0.8333333333333334
Casual,2014.0,277680.0,"About Love, Hate and the other ones",193.3
Adventure,2014.0,323490.0,Oblivious Garden ~Carmina Burana,566.95
Action,1996.0,317040.0,The Original Strife: Veteran Edition,305.5833333333333
Indie,2014.0,335890.0,Nanofights,3.45
Action,2014.0,335790.0,Words for Evil,284.1333333333333
Action,2014.0,283840.0,ALLTYNEX Second,75.2
Action,2014.0,283820.0,KAMUI,12.9
Adventure,2007.0,333430.0,Sinking Island,6.516666666666667
Action,2014.0,317840.0,Dokuro,1.3666666666666667
Action,2014.0,318690.0,Cargo 3,3.8666666666666663
Action,2014.0,289690.0,LARA CROFT AND THE TEMPLE OF OSIRIS™,588.0833333333334
Adventure,2014.0,332070.0,School of Dragons,2985.5666666666666
Action,2014.0,244770.0,StarMade,10810.9
Indie,2014.0,239840.0,Dead State: Reanimated,3424.866666666667
Indie,2014.0,337040.0,Deadnaut,223.31666666666666
Action,2014.0,315320.0,Skilltree Saga,21.783333333333335
Casual,2014.0,333880.0,Braveland Wizard,126.81666666666666
Action,2013.0,335440.0,Dungeon Shooter 2,0.0
Action,2000.0,331650.0,Carmageddon TDR 2000,50.25
Indie,2014.0,250560.0,Fight The Dragon,1838.5333333333333
Simulation,2014.0,326630.0,Club Manager 2015,67.93333333333334
Adventure,2014.0,330990.0,Demon Hunter: Chronicles from Beyond,142.75
Action,2014.0,325860.0,Fat Chicken,51.083333333333336
Strategy,2014.0,312400.0,Frontline : Longest Day,0.65
Adventure,2014.0,329690.0,BasketBelle,60.95
Action,2014.0,321950.0,Yury,320.25
Adventure,2014.0,288120.0,Dungeonmans,353.95
Adventure,2014.0,265670.0,Imagine Me,136.26666666666668
Adventure,2014.0,335900.0,Angels of Fasaria: Version 2.0,216.96666666666667
Adventure,2014.0,300620.0,Flyhunter Origins,5.6
Strategy,2014.0,325470.0,1953: NATO vs Warsaw Pact,131.48333333333332
Casual,2014.0,280320.0,Adventurer Manager,804.9499999999999
Adventure,2014.0,310460.0,Corto Maltese - Secrets of Venice,55.016666666666666
Action,2014.0,331220.0,Thief Town,89.78333333333333
Action,2014.0,314220.0,Bombing Bastards,40.31666666666666
Adventure,2014.0,335210.0,Rift's Cave,0.4166666666666667
Adventure,2013.0,286260.0,fault - milestone one,448.9166666666667
Action,2014.0,314300.0,CubeZ,11.033333333333333
Indie,2014.0,333540.0,Neocolonialism,15.283333333333333
Animation &amp; Modeling,2014.0,327490.0,RTS Creator,1.35
Indie,2014.0,315080.0,Foresight,54.68333333333334
Action,2014.0,241560.0,The Crew™,18875.766666666666
Casual,2014.0,320400.0,Magnifico,66.3
Adventure,2014.0,330840.0,Game of Thrones - A Telltale Games Series,14273.1
Adventure,2014.0,205020.0,Lumino City,107.0
Indie,2014.0,332710.0,1Quest,233.98333333333332
Indie,2014.0,328500.0,Potatoman Seeks the Troof,438.5
Adventure,2014.0,297350.0,The Old City: Leviathan,20.583333333333332
Action,2014.0,328830.0,Rugby Union Team Manager 2015,14.166666666666666
Action,2014.0,324080.0,Rising World,993.85
Racing,2014.0,336010.0,MXGP - The Official Motocross Videogame Compact,46.38333333333333
Adventure,2014.0,288670.0,Myths Of Orion: Light From The North,8.983333333333333
Action,2014.0,317440.0,Quantum Rush Champions,289.3
Action,2014.0,310790.0,Geometry Wars™ 3: Dimensions Evolved,729.9333333333334
Adventure,2014.0,330830.0,Tales from the Borderlands,19262.016666666666
Action,2014.0,326720.0,Instant Dungeon!,46.18333333333333
Indie,2014.0,333870.0,Feel-A-Maze,12.25
Action,2014.0,334710.0,Ilamentia,83.25
Action,2013.0,266150.0,Lost Saga NA,2593.366666666667
Action,2014.0,230310.0,Akaneiro: Demon Hunters,208.0
Adventure,2014.0,319210.0,Space Salvager,1.05
Simulation,2014.0,323780.0,Fireworks Simulator,16.933333333333334
Strategy,2014.0,312370.0,"Warhammer 40,000: Armageddon",544.75
Simulation,2014.0,273860.0,Snowcat Simulator,0.6333333333333333
Casual,2014.0,331670.0,The Jackbox Party Pack,3645.5333333333333
Adventure,1993.0,266980.0,The Labyrinth of Time,0.0
Adventure,1994.0,257260.0,Inherit the Earth: Quest for the Orb,10.100000000000001
Action,2014.0,327010.0,Motorama,9.183333333333332
Action,2014.0,292480.0,Magical Battle Festa,180.68333333333334
Action,2014.0,263480.0,Final Rush,173.7
Action,2014.0,332150.0,LEVEL UP!,5.416666666666666
Action,2014.0,325210.0,Eternal Winter,51.25
Action,2014.0,262470.0,Rollers of the Realm,139.5
Simulation,1998.0,331920.0,Airline Tycoon Deluxe,22.55
Action,2016.0,311400.0,OCEAN CITY RACING: Redux,36.65
Adventure,2014.0,324750.0,StuntMANIA Reloaded,104.41666666666667
Action,2014.0,331290.0,Miko Gakkou: Second Year,0.7
Action,2014.0,326590.0,Cinemaware Anthology: 1986-1991,4.216666666666667
Action,2014.0,321560.0,The Sun and Moon,39.05
Strategy,2014.0,328600.0,Frozen Synapse Prime,451.85
Adventure,2014.0,282070.0,This War of Mine,29075.783333333333
RPG,2014.0,296570.0,Lords of Xulima,743.5666666666666
Action,2014.0,306020.0,Bloons TD 5,10250.066666666668
Action,2014.0,269530.0,Voice of Pripyat,34.18333333333334
Adventure,2014.0,331470.0,Everlasting Summer,2116.1833333333334
Action,2014.0,303690.0,FATE: The Cursed King,176.86666666666667
Simulation,2014.0,310880.0,Basketball Pro Management 2015,119.83333333333333
Indie,2014.0,256030.0,Shadows: Heretic Kingdoms,258.8333333333333
Indie,2014.0,333220.0,Cherry Tree High I! My! Girls!,242.29999999999998
Action,2014.0,327310.0,The Marvellous Miss Take,206.6
Simulation,2014.0,310640.0,European Fishing,0.2
Action,2014.0,330350.0,Robotex,591.3833333333333
Animation &amp; Modeling,2014.0,332360.0,Spriter Pro,620.1
Action,2014.0,316600.0,QP Shooting - Dangerous!!,245.53333333333333
Action,2014.0,325420.0,Homebrew - Vehicle Sandbox,449.01666666666665
Adventure,2014.0,326730.0,Whisper of a Rose,110.98333333333333
Casual,2014.0,328680.0,Crab Cakes Rescue,120.68333333333334
Adventure,2009.0,298930.0,Darkness Within 1: In Pursuit of Loath Nolder,3.1166666666666667
Action,2014.0,332480.0,Phoenix Force,200.1
Action,2014.0,324510.0,Boundless,80.95
Strategy,2014.0,312420.0,Hell,11.8
Action,2014.0,312310.0,Ensign-1,0.016666666666666666
Action,2014.0,305960.0,Dragon: The Game,49.31666666666667
Adventure,2014.0,298850.0,Millennium 5 - The Battle of the Millennium,68.56666666666666
Casual,2014.0,298160.0,Eldevin,2220.483333333333
Indie,2014.0,324420.0,Desert Ashes,140.28333333333333
Action,2014.0,296510.0,Magnetic By Nature,117.41666666666667
Indie,2014.0,322930.0,aerofly RC 7,0.6666666666666666
Indie,2014.0,332800.0,Five Nights at Freddy's 2,4967.6
Action,2014.0,293440.0,Elliot Quest,38.7
Action,2014.0,289650.0,Assassin's Creed® Unity,16795.366666666665
Action,2014.0,294860.0,Valkyria Chronicles™,15820.716666666667
Adventure,2014.0,305880.0,Leona's Tricky Adventures,0.0
Casual,2014.0,260410.0,Get Off My Lawn!,585.1166666666667
Action,2014.0,204630.0,Retro City Rampage™ DX,3141.4666666666667
Action,2014.0,313690.0,LEGO® Batman™3: Beyond Gotham,9335.033333333333
Indie,2014.0,330470.0,Over The Void,58.85
Action,2014.0,253290.0,FOTONICA,412.2
Simulation,1992.0,329680.0,Task Force 1942: Surface Naval Action in the South Pacific,0.18333333333333332
Simulation,2009.0,306370.0,World of Subways 1 – The Path,2.7666666666666666
Simulation,2014.0,328310.0,Logistics Company,0.8666666666666667
Adventure,2014.0,321800.0,Icewind Dale: Enhanced Edition,799.4833333333333
Adventure,2010.0,320670.0,Season Match 3 - Curse of the Witch Crow,94.5
Indie,2011.0,328990.0,Koya Rift,0.43333333333333335
Indie,2014.0,268710.0,Zero Point,0.6333333333333333
Action,2014.0,326990.0,Deep Eclipse: New Space Odyssey,12.916666666666666
Indie,2013.0,264690.0,Coin Crypt,676.7166666666667
Adventure,2014.0,319970.0,The Detail,209.48333333333332
Action,2014.0,265300.0,Lords Of The Fallen™,4552.316666666667
Simulation,2000.0,328900.0,B-17 Flying Fortress: The Mighty 8th,66.53333333333333
Simulation,1991.0,328920.0,F-117A Nighthawk Stealth Fighter 2.0,2.4
Adventure,2014.0,270490.0,The Forest of Doom,188.95
Action,2014.0,284140.0,Majestic Nights,51.63333333333333
Action,2014.0,327440.0,Hail to the King: Deathbat,30.2
Simulation,2014.0,308270.0,Buzz Aldrin's Space Program Manager,102.23333333333333
Action,2014.0,310110.0,NS2: Combat,220.86666666666667
Simulation,1994.0,328930.0,Fleet Defender: The F-14 Tomcat Simulation,0.55
Action,2014.0,318100.0,AXYOS,427.3666666666667
Action,2014.0,209650.0,Call of Duty®: Advanced Warfare - Gold Edition,12122.45
Action,2014.0,274940.0,Depth,15569.266666666666
Adventure,2012.0,284730.0,Dark Arcana: The Carnival,252.65
Casual,2014.0,326130.0,Alcatraz Builder,0.31666666666666665
Indie,2014.0,328080.0,Rise to Ruins,161.96666666666667
Action,2017.0,274620.0,Skara - The Blade Remains,226.96666666666667
Adventure,2014.0,325320.0,Mythos: The Beginning - Director's Cut,91.61666666666667
Adventure,2014.0,249050.0,Dungeon of the Endless™,12342.466666666667
Action,2014.0,321980.0,Hardland,63.86666666666667
Adventure,2014.0,324610.0,The Shopkeeper,7.533333333333333
Action,2014.0,320790.0,Fabula Mortis,93.18333333333334
Action,2014.0,317360.0,Double Action: Boogaloo,8486.966666666667
Action,2014.0,285980.0,Kromaia,111.31666666666666
Strategy,2014.0,65980.0,Sid Meier's Civilization®: Beyond Earth™,49905.98333333333
Adventure,2014.0,318430.0,Squishy the Suicidal Pig,1643.0333333333333
Casual,2001.0,317020.0,Pajama Sam: Games to Play on Any Day,11.25
Adventure,1993.0,317030.0,Fatty Bear's Birthday Surprise,177.11666666666665
Strategy,1996.0,328440.0,Deadlock: Planetary Conquest,0.016666666666666666
Strategy,1998.0,328450.0,Deadlock II: Shrine Wars,2.3
Action,1999.0,328460.0,Redline,0.5333333333333333
Action,1999.0,328470.0,Slave Zero,15.616666666666667
Action,1997.0,327910.0,7th Legion,13.983333333333333
Action,2014.0,308420.0,Ziggurat,2187.6
Action,2014.0,322040.0,Cooking Academy Fire and Knives,0.0
Action,2014.0,329480.0,Snow Light,0.11666666666666667
Free to Play,2014.0,329020.0,Battlegrounds of Eldhelm,111.86666666666667
Action,2014.0,317610.0,Prophour23,93.51666666666667
Adventure,2014.0,329000.0,Data Hacker: Corruption,5.733333333333334
Casual,2014.0,311170.0,Moonlight Minions,47.93333333333333
Indie,2014.0,320120.0,Meadowland,86.51666666666667
Adventure,2014.0,314540.0,Paper Monsters Recut,1.0833333333333333
Adventure,1994.0,327940.0,Dragonsphere,0.16666666666666666
Adventure,1992.0,327930.0,Darklands,36.06666666666667
Adventure,1993.0,327920.0,BloodNet,1.9166666666666667
Action,2013.0,250580.0,Paranautical Activity: Deluxe Atonement Edition,2226.5
Adventure,2014.0,326180.0,Sinister City,451.76666666666665
Action,2014.0,248610.0,Door Kickers,5067.066666666667
Casual,2014.0,323700.0,Poltergeist: A Pixelated Horror,7.166666666666666
Indie,2014.0,256010.0,Jagged Alliance Flashback,156.28333333333333
Action,2014.0,320840.0,Wings! Remastered Edition,170.2
Indie,2014.0,328550.0,Thieves' Gambit: The Curse of the Black Cat,8.416666666666666
Indie,2014.0,292370.0,DarkEnd,430.5833333333333
Action,2014.0,284460.0,DeadCore,758.2333333333333
Indie,2014.0,314980.0,Supreme Ruler Ultimate,630.1666666666666
Indie,2014.0,223410.0,Perpetuum,352.3833333333333
Adventure,1992.0,328430.0,Rex Nebular and the Cosmic Gender Bender,1.1833333333333333
Indie,2014.0,221180.0,Eufloria HD,334.6666666666667
Simulation,2014.0,311910.0,DIG IT! - A Digger Simulator,38.71666666666667
Adventure,2014.0,262000.0,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,39.7
Casual,2014.0,315070.0,Blob From Space,254.75
Adventure,2014.0,251730.0,Legend of Grimrock 2,5411.483333333334
Casual,2012.0,327650.0,May’s Mysteries: The Secret of Dragonville,94.41666666666667
Action,2014.0,327860.0,Salt,1188.4333333333334
Free to Play,2014.0,201210.0,Pox Nora,2135.2
Action,2014.0,261640.0,Borderlands: The Pre-Sequel,168805.35
Adventure,2014.0,325160.0,Bik - A Space Adventure,19.1
Action,2014.0,307690.0,Sleeping Dogs: Definitive Edition,13738.466666666667
Action,2014.0,262210.0,Last Knight: Rogue Rider Edition,253.08333333333334
Action,2014.0,315340.0,A.R.E.S. Extinction Agenda EX,24.516666666666666
Indie,2014.0,282680.0,Warring States,11.850000000000001
Casual,2014.0,303710.0,Monomino,11.016666666666666
Adventure,2014.0,251170.0,Damned,3572.2
Action,2012.0,245300.0,Disney Epic Mickey 2:  The Power of Two,229.4
Action,2013.0,286880.0,Disney Planes,75.71666666666667
